role_id,role,requirement_id,policy_or_process,requirement_text,competency,obligation,requirement_type,priority,due_stage,source_document_id,source_document_version,source_section_id,assessment_requirement,prerequisite
ROLE-08,Compliance Officer,PRC-01-3.1,Process Requirement,New joiners must complete the mandatory security and conduct modules within the first week of joining.,Week 1,Mandatory,Must Complete,Medium,Week 1,PRC-01,1.0,3.1,Knowledge Quiz,
ROLE-08,Compliance Officer,PRC-01-3.2,Process Requirement,New joiners should meet at least three colleagues from other departments within the first week of joining.,Week 1,Recommended,Recommended,Low,Week 1,PRC-01,1.0,3.2,None,
ROLE-08,Compliance Officer,PRC-01-4.1,Process Requirement,New joiners must complete their role-specific learning plan milestones within 30 days of joining.,First 30 Days,Mandatory,Must Complete,Medium,First 30 Days,PRC-01,1.0,4.1,Knowledge Quiz,
ROLE-08,Compliance Officer,PRC-01-4.2,Process Requirement,New joiners must attend a check-in meeting with their reporting manager within 30 days of joining.,First 30 Days,Mandatory,Must Complete,Medium,First 30 Days,PRC-01,1.0,4.2,Knowledge Quiz,
ROLE-08,Compliance Officer,PRC-01-5.1,Process Requirement,New joiners must complete all practical assessments within 60 days of joining.,First 60 and 90 Days,Mandatory,Must Complete,Medium,First 60 Days,PRC-01,1.0,5.1,Knowledge Quiz,
ROLE-08,Compliance Officer,PRC-01-5.2,Process Requirement,New joiners must complete the final onboarding assessment within 90 days of joining.,First 60 and 90 Days,Mandatory,Must Complete,Medium,First 90 Days,PRC-01,1.0,5.2,Knowledge Quiz,
ROLE-08,Compliance Officer,PRC-01-5.3,Process Requirement,New joiners may request a mentor from the HR team at any time during onboarding.,First 60 and 90 Days,Optional,Optional,Low,First 30 Days,PRC-01,1.0,5.3,None,
ROLE-08,Compliance Officer,RD-01-8.2,Process Requirement,The Compliance Officer must complete the Certified AML Specialist preparation course within 90 days of joining.,Compliance Officer,Mandatory,Must Complete,Medium,First 90 Days,RD-01,1.0,8.2,Knowledge Quiz,
ROLE-08,Compliance Officer,RD-01-8.3,Process Requirement,The Compliance Officer must submit a monthly compliance report to the Head of Compliance.,Compliance Officer,Mandatory,Must Complete,Medium,Week 2,RD-01,1.0,8.3,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-03-4.1,Process Requirement,Accounts for high-risk customers must be referred to the Compliance Officer before approval.,High-Risk Customers,Mandatory,Must Know,Medium,Week 2,SOP-03,2.0,4.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-03-4.2,Process Requirement,Compliance Officers must complete the high-risk review within 2 working days.,High-Risk Customers,Mandatory,Must Complete,Medium,Week 2,SOP-03,2.0,4.2,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-05-2.1,Process Requirement,System access must be requested by the reporting manager through the IT Service Portal.,Access Requests,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,2.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-05-2.3,Process Requirement,Employees must not use the account of another employee while waiting for their own access.,Access Requests,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,2.3,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-05-3.1,Process Requirement,Employees must report IT incidents through the IT Service Portal or by calling extension 1100.,Incident Reporting,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,3.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-05-3.2,Process Requirement,Employees should include screenshots of error messages when reporting an incident.,Incident Reporting,Recommended,Recommended,Low,Week 2,SOP-05,2.0,3.2,None,
ROLE-08,Compliance Officer,SOP-06-2.1,Process Requirement,Employees must submit expense claims with original receipts within 30 days of incurring the expense.,Expense Claims,Mandatory,Must Complete,Medium,Week 2,SOP-06,1.0,2.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-07-3.1,Process Requirement,All external marketing content must be reviewed by the Compliance Officer before publication.,Approval,Mandatory,Must Know,Medium,Week 2,SOP-07,1.0,3.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-07-3.2,Process Requirement,Compliance Officers must complete marketing content reviews within 3 working days.,Approval,Mandatory,Must Complete,Medium,Week 2,SOP-07,1.0,3.2,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-07-3.3,Process Requirement,Approved content must be stored in the Marketing Content Library with its approval reference.,Approval,Mandatory,Must Know,Medium,Week 2,SOP-07,1.0,3.3,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-08-5.1,Process Requirement,Compliance Officers must review a sample of data-access logs every month.,Oversight,Mandatory,Must Know,Medium,Week 2,SOP-08,1.0,5.1,Knowledge Quiz,
ROLE-08,Compliance Officer,SOP-08-5.2,Process Requirement,Compliance Officers may request an ad-hoc access audit at any time.,Oversight,Optional,Optional,Low,Week 2,SOP-08,1.0,5.2,None,
ROLE-09,Marketing Executive,CMP-01-2.1,Policy Requirement,All employees must complete Information Security Basics within the first week of joining.,Modules for All Employees,Mandatory,Must Complete,High,Week 1,CMP-01,2.0,2.1,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-2.2,Policy Requirement,All employees must complete Data Privacy Essentials within 14 days of joining.,Modules for All Employees,Mandatory,Must Complete,High,Week 2,CMP-01,2.0,2.2,Knowledge Quiz,CMP-01-2.1
ROLE-09,Marketing Executive,CMP-01-2.3,Policy Requirement,All employees must complete Fraud Awareness within 30 days of joining.,Modules for All Employees,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,2.3,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-2.4,Policy Requirement,All employees must complete Anti-Harassment Awareness within 30 days of joining.,Modules for All Employees,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,2.4,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-2.5,Policy Requirement,All employees must pass each mandatory module assessment with a minimum score of 70%.,Modules for All Employees,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,2.5,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-4.1,Policy Requirement,Information Security Basics must be completed before Data Privacy Essentials.,Prerequisites,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,4.1,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-4.2,Policy Requirement,Data Privacy Essentials must be completed before any customer-data access training.,Prerequisites,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,4.2,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-4.3,Policy Requirement,AML and KYC Fundamentals must be completed before the Account Opening practical assessment.,Prerequisites,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,4.3,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-4.4,Policy Requirement,The Complaint Handling module must be completed before the Escalation Procedure module.,Prerequisites,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,4.4,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-5.1,Policy Requirement,Employees must complete refresher training for all mandatory modules every 12 months.,Refresher Training,Mandatory,Must Complete,High,First 30 Days,CMP-01,2.0,5.1,Knowledge Quiz,
ROLE-09,Marketing Executive,CMP-01-5.2,Policy Requirement,Employees who fail an assessment twice must be referred to their reporting manager for review.,Refresher Training,Mandatory,Must Know,High,First 30 Days,CMP-01,2.0,5.2,Knowledge Quiz,
ROLE-09,Marketing Executive,FAQ-01-4.2,Process Requirement,You must keep your bank account details updated on the HR portal.,How do I get my payslip?,Mandatory,Must Know,Medium,Week 2,FAQ-01,1.0,4.2,Knowledge Quiz,
ROLE-09,Marketing Executive,FAQ-01-6.1,Process Requirement,Work from home may be allowed for non-customer-facing roles with Department Head approval.,Can I work from home?,Optional,Optional,Low,Week 2,FAQ-01,1.0,6.1,None,
ROLE-09,Marketing Executive,FAQ-01-7.1,Process Requirement,A medical certificate is required for sick leave of more than 2 consecutive days.,Do I need a medical certificate for sick leave?,Mandatory,Must Know,Medium,Week 2,FAQ-01,1.0,7.1,Knowledge Quiz,
ROLE-09,Marketing Executive,FAQ-02-3.1,Process Requirement,You should reset it using the self-service portal or call extension 1100.,What if I forget my password?,Recommended,Recommended,Low,Week 2,FAQ-02,1.0,3.1,None,
ROLE-09,Marketing Executive,FAQ-02-4.1,Process Requirement,You must use the Report Phishing button in Outlook.,How do I report a phishing email?,Mandatory,Must Know,Medium,Week 2,FAQ-02,1.0,4.1,Knowledge Quiz,
ROLE-09,Marketing Executive,FAQ-02-6.1,Process Requirement,You must not install any software without IT approval.,Can I install software on my computer?,Mandatory,Must Know,Medium,Week 2,FAQ-02,1.0,6.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-2.1,Policy Requirement,Every new employee must sign the Employee Handbook acknowledgement form on Day 1.,Joining Formalities,Mandatory,Must Acknowledge,High,Day 1,POL-01,1.0,2.1,Signed Acknowledgement,
ROLE-09,Marketing Executive,POL-01-2.2,Policy Requirement,New employees must submit copies of their educational certificates to HR within the first week of joining.,Joining Formalities,Mandatory,Must Complete,Medium,Week 1,POL-01,1.0,2.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-2.3,Policy Requirement,New employees must collect their employee ID card from the HR desk on Day 1.,Joining Formalities,Mandatory,Must Complete,High,Day 1,POL-01,1.0,2.3,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-2.4,Policy Requirement,New employees should meet their reporting manager within the first week of joining to agree on role expectations.,Joining Formalities,Recommended,Recommended,Low,Week 1,POL-01,1.0,2.4,None,
ROLE-09,Marketing Executive,POL-01-3.2,Policy Requirement,Employees must record attendance using the biometric system at the start and end of each working day.,Working Hours and Attendance,Mandatory,Must Know,Medium,Week 1,POL-01,1.0,3.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-3.3,Policy Requirement,Employees may request flexible timing with written approval from their reporting manager.,Working Hours and Attendance,Optional,Optional,Low,Week 1,POL-01,1.0,3.3,None,
ROLE-09,Marketing Executive,POL-01-4.1,Policy Requirement,Employees must follow the business formal dress code on all customer-facing days.,Dress Code,Mandatory,Must Know,Medium,Week 1,POL-01,1.0,4.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-4.2,Policy Requirement,Employees should refer to the Workplace Conduct Policy (POL-05) for detailed behavioural standards.,Dress Code,Recommended,Recommended,Low,Week 1,POL-01,1.0,4.2,None,
ROLE-09,Marketing Executive,POL-01-5.1,Policy Requirement,Employees must use bank equipment only for official purposes.,Use of Bank Resources,Mandatory,Must Know,Medium,Week 1,POL-01,1.0,5.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-01-5.2,Policy Requirement,Employees may use the staff cafeteria and prayer rooms during scheduled breaks.,Use of Bank Resources,Optional,Optional,Low,Week 1,POL-01,1.0,5.2,None,
ROLE-09,Marketing Executive,POL-01-5.3,Policy Requirement,Employees must return all bank property on their last working day.,Use of Bank Resources,Mandatory,Must Know,Medium,Week 1,POL-01,1.0,5.3,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-02-2.2,Policy Requirement,Employees must complete all mandatory onboarding modules before the end of probation.,Probation,Mandatory,Must Complete,Medium,First 90 Days,POL-02,2.0,2.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-02-2.4,Policy Requirement,Employees must complete a probation review meeting with their reporting manager within 90 days of joining.,Probation,Mandatory,Must Complete,Medium,First 90 Days,POL-02,2.0,2.4,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-02-3.2,Policy Requirement,Employees must obtain prior approval from their reporting manager for any overtime.,Working Hours,Mandatory,Must Know,Medium,Week 1,POL-02,2.0,3.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-02-4.1,Policy Requirement,Employees must agree written performance objectives with their reporting manager within 30 days of joining.,Performance Management,Mandatory,Must Know,Medium,First 30 Days,POL-02,2.0,4.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-02-4.2,Policy Requirement,Employees should request informal feedback from their reporting manager every month.,Performance Management,Recommended,Recommended,Low,Week 1,POL-02,2.0,4.2,None,
ROLE-09,Marketing Executive,POL-03-2.2,Policy Requirement,Employees must apply for annual leave at least 14 days in advance through the HR portal.,Annual Leave,Mandatory,Must Know,Medium,Week 1,POL-03,2.0,2.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-03-2.3,Policy Requirement,Employees must not take more than 10 consecutive working days of annual leave without Department Head approval.,Annual Leave,Mandatory,Must Know,Medium,Week 1,POL-03,2.0,2.3,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-03-2.4,Policy Requirement,Unused annual leave may be carried forward up to a maximum of 10 days.,Annual Leave,Optional,Optional,Low,Week 1,POL-03,2.0,2.4,None,
ROLE-09,Marketing Executive,POL-03-3.1,Policy Requirement,Employees must inform their reporting manager before 10:00 AM on any day they cannot come to work due to sickness.,Sick Leave,Mandatory,Must Know,Medium,Week 1,POL-03,2.0,3.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-03-3.2,Policy Requirement,Sick leave of more than 2 consecutive days must be supported by a medical certificate.,Sick Leave,Mandatory,Must Know,Medium,Week 1,POL-03,2.0,3.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-03-6.1,Policy Requirement,"Employees may refer to the HR and Leave FAQ (FAQ-01) for common questions; where the FAQ differs from this policy, this policy prevails.",Related Guidance,Optional,Optional,Low,Week 1,POL-03,2.0,6.1,None,
ROLE-09,Marketing Executive,POL-04-2.1,Policy Requirement,All employees must complete the Information Security Basics module within the first week of joining.,Security Awareness,Mandatory,Must Complete,High,Week 1,POL-04,2.0,2.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-2.2,Policy Requirement,All employees must sign the Acceptable Use acknowledgement on Day 1.,Security Awareness,Mandatory,Must Acknowledge,High,Day 1,POL-04,2.0,2.2,Signed Acknowledgement,
ROLE-09,Marketing Executive,POL-04-2.3,Policy Requirement,Employees must report any suspected security incident to the IT Service Desk within 1 hour of noticing it.,Security Awareness,Mandatory,Must Know,High,Week 1,POL-04,2.0,2.3,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-3.1,Policy Requirement,"Passwords must be at least 12 characters long and include upper-case letters, numbers and symbols.",Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-3.2,Policy Requirement,Employees must change their passwords every 60 days.,Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-3.3,Policy Requirement,"Employees must not share their passwords or access cards with anyone, including colleagues and managers.",Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.3,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-3.4,Policy Requirement,Employees must enable multi-factor authentication on their email account within the first week of joining.,Passwords and Access,Mandatory,Must Complete,High,Week 1,POL-04,2.0,3.4,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-4.1,Policy Requirement,Personal USB drives and external storage devices must not be connected to bank computers.,Devices and Removable Media,Mandatory,Must Know,High,Week 1,POL-04,2.0,4.1,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-4.2,Policy Requirement,Employees must lock their screen whenever they leave their desk.,Devices and Removable Media,Mandatory,Must Know,High,Week 1,POL-04,2.0,4.2,Knowledge Quiz,
ROLE-09,Marketing Executive,POL-04-4.3,Policy Requirement,Employees should store work files only on the approved network drive.,Devices and Removable Media,Recommended,Recommended,Low,Week 1,POL-04,2.0,4.3,None,
